,employee,companyAlias,commentId,likes,dislikes,commentDate,carac
64068,124,53a2dd43e4b01cc02f1e9011,57488c5689d9f600035e8cb8,1,1,2016-05-27 20:05:08,54
64069,185,53a2dd43e4b01cc02f1e9011,5748807789d9f600035e8cb5,0,0,2016-05-27 19:14:05,30
64070,151,53a2dd43e4b01cc02f1e9011,57487dcd89d9f600035e8cb2,0,0,2016-05-27 19:04:36,15
64071,71,53a2dd43e4b01cc02f1e9011,5748772089d9f600035e8cac,0,0,2016-05-27 18:34:31,13
64072,97,53a2dd43e4b01cc02f1e9011,5748768e89d9f600035e8cab,0,0,2016-05-27 18:31:56,10
64073,82,53a2dd43e4b01cc02f1e9011,5748763189d9f600035e8ca9,0,2,2016-05-27 18:30:31,0
64074,141,53a2dd43e4b01cc02f1e9011,5748700289d9f600035e8ca8,2,0,2016-05-27 18:02:52,148
64075,15,53a2dd43e4b01cc02f1e9011,574854a389d9f600035e8c9d,1,0,2016-05-27 16:07:28,15
64076,84,53a2dd43e4b01cc02f1e9011,57481c1189d9f600035e8c7d,0,0,2016-05-27 12:05:34,70
64077,155,53a2dd43e4b01cc02f1e9011,57481a0f89d9f600035e8c7c,7,0,2016-05-27 11:56:36,99
64078,167,53a2dd43e4b01cc02f1e9011,574742a355015a00032e1223,2,0,2016-05-26 20:34:50,54
64079,157,53a2dd43e4b01cc02f1e9011,57472f8f55015a00032e1219,5,1,2016-05-26 19:16:25,98
64080,127,53a2dd43e4b01cc02f1e9011,57472d5b55015a00032e1217,0,3,2016-05-26 19:06:34,106
64081,9,53a2dd43e4b01cc02f1e9011,5747275655015a00032e1211,2,0,2016-05-26 18:41:26,34
64082,151,53a2dd43e4b01cc02f1e9011,5747246355015a00032e120b,1,0,2016-05-26 18:30:49,28
64083,65,53a2dd43e4b01cc02f1e9011,574711bd55015a00032e1207,1,0,2016-05-26 17:09:01,22
64084,141,53a2dd43e4b01cc02f1e9011,5747037755015a00032e1201,2,0,2016-05-26 16:05:28,106
64085,196,53a2dd43e4b01cc02f1e9011,5746f19e55015a00032e11fe,5,1,2016-05-26 14:49:26,179
64086,29,53a2dd43e4b01cc02f1e9011,5746ecee55015a00032e11fc,0,0,2016-05-26 14:32:03,93
64087,100,53a2dd43e4b01cc02f1e9011,5746e87755015a00032e11fa,3,5,2016-05-26 14:10:13,217
64088,133,53a2dd43e4b01cc02f1e9011,5746cc3955015a00032e11df,0,0,2016-05-26 12:12:52,44
64089,156,53a2dd43e4b01cc02f1e9011,5746a8398b1c8a0003d2a30a,9,0,2016-05-26 09:36:29,102
64090,14,53a2dd43e4b01cc02f1e9011,5746018b8b1c8a0003d2a2f2,0,0,2016-05-25 21:48:22,1
64091,133,53a2dd43e4b01cc02f1e9011,5745f0f38b1c8a0003d2a2ed,0,3,2016-05-25 20:37:07,83
64092,167,53a2dd43e4b01cc02f1e9011,5745eeef8b1c8a0003d2a2ec,1,0,2016-05-25 20:28:44,18
64093,127,53a2dd43e4b01cc02f1e9011,5745e1ed8b1c8a0003d2a2e8,0,0,2016-05-25 19:33:11,43
64094,151,53a2dd43e4b01cc02f1e9011,5745d31d8b1c8a0003d2a2dd,0,0,2016-05-25 18:31:46,19
64095,9,53a2dd43e4b01cc02f1e9011,5745ca398b1c8a0003d2a2d4,1,1,2016-05-25 17:51:16,91
64096,161,53a2dd43e4b01cc02f1e9011,57455aa11a8634000386c2ff,1,1,2016-05-25 09:54:39,68
64097,155,53a2dd43e4b01cc02f1e9011,574559661a8634000386c2fb,8,0,2016-05-25 09:48:47,112
64098,156,53a2dd43e4b01cc02f1e9011,574557ee1a8634000386c2f8,4,0,2016-05-25 09:41:03,56
64099,167,53a2dd43e4b01cc02f1e9011,5744c3891a8634000386c288,0,0,2016-05-24 23:11:08,35
64100,157,53a2dd43e4b01cc02f1e9011,5744aab41a8634000386c27e,10,0,2016-05-24 21:25:20,44
64101,133,53a2dd43e4b01cc02f1e9011,57449fbe1a8634000386c279,3,0,2016-05-24 20:38:23,92
64102,99,53a2dd43e4b01cc02f1e9011,57449b5a1a8634000386c278,10,0,2016-05-24 20:17:57,111
64103,71,53a2dd43e4b01cc02f1e9011,57448ed01a8634000386c26f,0,2,2016-05-24 19:25:59,72
64104,48,53a2dd43e4b01cc02f1e9011,57448f6e1a8634000386c270,0,0,2016-05-24 19:24:54,13
64105,9,53a2dd43e4b01cc02f1e9011,57448d821a8634000386c26e,0,0,2016-05-24 19:17:51,345
64106,97,53a2dd43e4b01cc02f1e9011,57448b071a8634000386c26c,1,0,2016-05-24 19:10:13,37
64107,151,53a2dd43e4b01cc02f1e9011,574487be1a8634000386c267,2,0,2016-05-24 18:57:53,31
64108,84,53a2dd43e4b01cc02f1e9011,574485e81a8634000386c266,2,0,2016-05-24 18:48:16,45
64109,127,53a2dd43e4b01cc02f1e9011,574484fe1a8634000386c265,7,0,2016-05-24 18:44:09,68
64110,141,53a2dd43e4b01cc02f1e9011,574484661a8634000386c264,10,0,2016-05-24 18:40:56,147
64111,190,53a2dd43e4b01cc02f1e9011,5744810e1a8634000386c25c,1,1,2016-05-24 18:26:45,64
64112,102,53a2dd43e4b01cc02f1e9011,57440001f839a10003a40858,0,3,2016-05-24 10:16:50,133
64113,156,53a2dd43e4b01cc02f1e9011,57440277f839a10003a4085c,6,0,2016-05-24 09:26:15,21
64114,28,53a2dd43e4b01cc02f1e9011,574400bdf839a10003a4085a,0,2,2016-05-24 09:18:07,165
64115,133,53a2dd43e4b01cc02f1e9011,57434e11f839a10003a40848,2,2,2016-05-23 20:37:17,85
64116,167,53a2dd43e4b01cc02f1e9011,57434757f839a10003a40844,1,0,2016-05-23 20:07:59,52
64117,9,53a2dd43e4b01cc02f1e9011,57433adef839a10003a40833,0,0,2016-05-23 19:15:48,27
64118,151,53a2dd43e4b01cc02f1e9011,574332b1f839a10003a4082d,0,0,2016-05-23 18:42:46,29
64119,187,53a2dd43e4b01cc02f1e9011,5743321ff839a10003a4082c,1,0,2016-05-23 18:38:36,16
64120,141,53a2dd43e4b01cc02f1e9011,574331fef839a10003a4082b,2,0,2016-05-23 18:35:55,112
64121,71,53a2dd43e4b01cc02f1e9011,574329c5f839a10003a40827,0,0,2016-05-23 18:03:04,16
64122,82,53a2dd43e4b01cc02f1e9011,5742fe9cf839a10003a4081c,1,0,2016-05-23 14:58:12,67
64123,156,53a2dd43e4b01cc02f1e9011,5742dceaf839a10003a4080b,1,0,2016-05-23 12:33:52,46
64124,42,53a2dd43e4b01cc02f1e9011,5742d7c0f839a10003a407d7,3,7,2016-05-23 12:13:20,202
64125,161,53a2dd43e4b01cc02f1e9011,5742d3f4f839a10003a407cf,1,3,2016-05-23 11:55:51,71
64126,102,53a2dd43e4b01cc02f1e9011,5742bd4ff839a10003a407c3,0,4,2016-05-23 11:21:11,15
64127,160,53a2dd43e4b01cc02f1e9011,5742c65cf839a10003a407ca,3,1,2016-05-23 10:59:08,165
64128,28,53a2dd43e4b01cc02f1e9011,5742be17f839a10003a407c4,0,1,2016-05-23 10:23:00,42
64129,29,53a2dd43e4b01cc02f1e9011,5742aa87ea604900037e036e,2,0,2016-05-23 08:59:57,20
64130,188,53a2dd43e4b01cc02f1e9011,5742a4afea604900037e036d,2,0,2016-05-23 08:35:01,21
64131,133,53a2dd43e4b01cc02f1e9011,574205acea604900037e0365,0,0,2016-05-22 21:16:48,28
64132,71,53a2dd43e4b01cc02f1e9011,5741f94dea604900037e0364,0,1,2016-05-22 20:24:00,7
64133,9,53a2dd43e4b01cc02f1e9011,5741edebea604900037e0363,0,0,2016-05-22 19:34:35,84
64134,151,53a2dd43e4b01cc02f1e9011,5741df9aea604900037e0361,0,0,2016-05-22 18:35:57,9
64135,167,53a2dd43e4b01cc02f1e9011,574075451ead230003d6b4e3,3,0,2016-05-21 16:47:57,43
64136,133,53a2dd43e4b01cc02f1e9011,574068d81ead230003d6b4e0,0,0,2016-05-21 15:55:28,20
64137,185,53a2dd43e4b01cc02f1e9011,574027d31ead230003d6b4d9,4,0,2016-05-21 11:17:32,56
64138,127,53a2dd43e4b01cc02f1e9011,573f54403517490003ef7726,1,0,2016-05-20 20:15:04,38
64139,97,53a2dd43e4b01cc02f1e9011,573f4ab93517490003ef7721,0,0,2016-05-20 19:34:40,10
64140,151,53a2dd43e4b01cc02f1e9011,573f442d3517490003ef771b,1,0,2016-05-20 19:08:14,15
64141,15,53a2dd43e4b01cc02f1e9011,573f3c043517490003ef7716,1,0,2016-05-20 18:32:01,12
64142,156,53a2dd43e4b01cc02f1e9011,573f13093517490003ef7707,4,0,2016-05-20 15:35:08,82
64143,9,53a2dd43e4b01cc02f1e9011,573f06c83517490003ef7702,0,0,2016-05-20 14:44:26,37
64144,36,53a2dd43e4b01cc02f1e9011,573ef3633517490003ef76fa,1,1,2016-05-20 13:22:08,24
64145,133,53a2dd43e4b01cc02f1e9011,573edcf23517490003ef76ee,1,0,2016-05-20 11:45:03,161
64146,109,53a2dd43e4b01cc02f1e9011,573ebf183517490003ef76d8,3,0,2016-05-20 09:38:34,13
64147,102,53a2dd43e4b01cc02f1e9011,573e9621860e3e0003a1a1c5,3,3,2016-05-20 07:43:08,110
64148,48,53a2dd43e4b01cc02f1e9011,573e34d1860e3e0003a1a1c1,3,0,2016-05-19 23:46:17,83
64149,15,53a2dd43e4b01cc02f1e9011,573e297c860e3e0003a1a1bd,0,0,2016-05-19 23:00:43,21
64150,133,53a2dd43e4b01cc02f1e9011,573e09e7860e3e0003a1a1b8,0,0,2016-05-19 20:45:53,25
64151,167,53a2dd43e4b01cc02f1e9011,573e0637860e3e0003a1a1b7,3,1,2016-05-19 20:28:08,42
64152,97,53a2dd43e4b01cc02f1e9011,573df860860e3e0003a1a1b5,0,0,2016-05-19 19:30:52,15
64153,9,53a2dd43e4b01cc02f1e9011,573df6a2860e3e0003a1a1b2,4,0,2016-05-19 19:22:01,118
64154,151,53a2dd43e4b01cc02f1e9011,573deabd860e3e0003a1a1a7,0,1,2016-05-19 18:34:22,23
64155,156,53a2dd43e4b01cc02f1e9011,573ded84860e3e0003a1a1aa,2,0,2016-05-19 18:33:10,31
64156,141,53a2dd43e4b01cc02f1e9011,573de7c3860e3e0003a1a1a4,0,1,2016-05-19 18:04:41,60
64157,34,53a2dd43e4b01cc02f1e9011,573d9879860e3e0003a1a18e,3,2,2016-05-19 12:40:37,134
64158,102,53a2dd43e4b01cc02f1e9011,573d67bd860e3e0003a1a171,1,2,2016-05-19 10:14:11,62
64159,65,53a2dd43e4b01cc02f1e9011,573d6e3a860e3e0003a1a17b,0,6,2016-05-19 09:39:35,118
64160,28,53a2dd43e4b01cc02f1e9011,573d5ab303770a0003c8b12a,5,3,2016-05-19 08:13:30,156
64161,167,53a2dd43e4b01cc02f1e9011,573ce48244d85900031c3b7e,2,2,2016-05-18 23:52:34,35
64162,100,53a2dd43e4b01cc02f1e9011,573ce28a44d85900031c3b7d,2,5,2016-05-18 23:39:38,142
64163,99,53a2dd43e4b01cc02f1e9011,573cd80944d85900031c3b79,5,0,2016-05-18 22:53:03,324
64164,102,53a2dd43e4b01cc02f1e9011,573c9ac28a14ae0003ac750f,3,0,2016-05-18 19:39:25,55
64165,82,53a2dd43e4b01cc02f1e9011,573ca2648a14ae0003ac751c,1,1,2016-05-18 19:08:26,250
64166,182,53a2dd43e4b01cc02f1e9011,573c9e128a14ae0003ac7513,8,0,2016-05-18 18:52:17,72
64167,151,53a2dd43e4b01cc02f1e9011,573c9ccc8a14ae0003ac7512,0,0,2016-05-18 18:49:33,15
64168,97,53a2dd43e4b01cc02f1e9011,573c9ccc8a14ae0003ac7511,0,0,2016-05-18 18:47:35,13
64169,93,53a2dd43e4b01cc02f1e9011,573c79868a14ae0003ac7502,0,0,2016-05-18 16:16:49,27
64170,156,53a2dd43e4b01cc02f1e9011,573c77f58a14ae0003ac7501,4,0,2016-05-18 16:08:07,107
64171,185,53a2dd43e4b01cc02f1e9011,573c618e8a14ae0003ac74f6,5,0,2016-05-18 14:33:57,120
64172,141,53a2dd43e4b01cc02f1e9011,573c5d108a14ae0003ac74f2,1,0,2016-05-18 14:14:55,42
64173,133,53a2dd43e4b01cc02f1e9011,573c3f478a14ae0003ac74eb,0,0,2016-05-18 12:08:39,47
64174,9,53a2dd43e4b01cc02f1e9011,573c183e8a14ae0003ac74d3,0,0,2016-05-18 09:19:29,155
64175,100,53a2dd43e4b01cc02f1e9011,573b8b0a8a14ae0003ac74c0,1,2,2016-05-17 23:19:24,44
64176,34,53a2dd43e4b01cc02f1e9011,573b780331beb00003e10b31,0,0,2016-05-17 21:57:12,171
64177,133,53a2dd43e4b01cc02f1e9011,573b6c4131beb00003e10b2d,2,0,2016-05-17 21:07:33,99
64178,188,53a2dd43e4b01cc02f1e9011,573b58cc31beb00003e10b28,3,0,2016-05-17 19:45:25,25
64179,185,53a2dd43e4b01cc02f1e9011,573b570431beb00003e10b27,1,0,2016-05-17 19:37:44,37
64180,9,53a2dd43e4b01cc02f1e9011,573b54f331beb00003e10b25,1,2,2016-05-17 19:27:11,137
64181,190,53a2dd43e4b01cc02f1e9011,573b508431beb00003e10b1f,5,0,2016-05-17 19:09:56,66
64182,29,53a2dd43e4b01cc02f1e9011,573b4e7b31beb00003e10b17,0,0,2016-05-17 19:00:23,35
64183,127,53a2dd43e4b01cc02f1e9011,573b4b9f31beb00003e10b13,0,0,2016-05-17 18:49:15,34
64184,141,53a2dd43e4b01cc02f1e9011,573b491331beb00003e10b0f,1,0,2016-05-17 18:37:40,7
64185,151,53a2dd43e4b01cc02f1e9011,573b473031beb00003e10b0d,0,0,2016-05-17 18:32:00,50
64186,167,53a2dd43e4b01cc02f1e9011,573b4d0631beb00003e10b15,0,0,2016-05-17 18:31:25,46
64187,156,53a2dd43e4b01cc02f1e9011,573b33ec31beb00003e10b07,1,0,2016-05-17 17:07:24,58
64188,97,53a2dd43e4b01cc02f1e9011,573affc731beb00003e10af2,0,0,2016-05-17 13:25:21,59
64189,133,53a2dd43e4b01cc02f1e9011,5739fcf8b5ec330003add344,0,0,2016-05-16 19:01:29,28
64190,151,53a2dd43e4b01cc02f1e9011,5739f826b5ec330003add343,0,1,2016-05-16 18:42:29,15
64191,127,53a2dd43e4b01cc02f1e9011,5739f67fb5ec330003add342,0,0,2016-05-16 18:33:22,43
64192,188,53a2dd43e4b01cc02f1e9011,5739f61ab5ec330003add340,0,0,2016-05-16 18:32:21,3
64193,167,53a2dd43e4b01cc02f1e9011,5739f66bb5ec330003add341,0,1,2016-05-16 18:31:47,70
64194,9,53a2dd43e4b01cc02f1e9011,5739bf33b5ec330003add331,0,0,2016-05-16 14:37:04,43
64195,161,53a2dd43e4b01cc02f1e9011,5739b524b5ec330003add32f,1,0,2016-05-16 13:53:47,68
64196,17,53a2dd43e4b01cc02f1e9011,5739a791b5ec330003add32b,1,0,2016-05-16 12:55:21,58
64197,187,53a2dd43e4b01cc02f1e9011,57396450b5ec330003add319,3,0,2016-05-16 08:09:49,53
64198,133,53a2dd43e4b01cc02f1e9011,5738cd79b1e1010003b1ee6d,1,0,2016-05-15 21:26:26,55
64199,151,53a2dd43e4b01cc02f1e9011,5738a7c7b1e1010003b1ee6b,1,0,2016-05-15 18:47:18,10
64200,9,53a2dd43e4b01cc02f1e9011,57388488b1e1010003b1ee6a,0,0,2016-05-15 16:14:57,32
64201,71,53a2dd43e4b01cc02f1e9011,57382921b1e1010003b1ee64,0,0,2016-05-15 09:45:15,23
64202,156,53a2dd43e4b01cc02f1e9011,573776105c899d00031cab2a,4,0,2016-05-14 20:59:43,113
64203,151,53a2dd43e4b01cc02f1e9011,573756015c899d00031cab22,0,1,2016-05-14 18:46:06,9
64204,9,53a2dd43e4b01cc02f1e9011,57372c075c899d00031cab1e,1,0,2016-05-14 15:45:13,19
64205,102,53a2dd43e4b01cc02f1e9011,57371aa35c899d00031cab1b,0,0,2016-05-14 15:31:50,40
64206,133,53a2dd43e4b01cc02f1e9011,57371b005c899d00031cab1c,0,0,2016-05-14 14:33:02,11
64207,124,53a2dd43e4b01cc02f1e9011,57370ec45c899d00031cab18,5,0,2016-05-14 13:40:47,49
64208,71,53a2dd43e4b01cc02f1e9011,573707e25c899d00031cab17,5,0,2016-05-14 13:09:15,179
64209,188,53a2dd43e4b01cc02f1e9011,57362fdd0617e4000337a7a3,1,0,2016-05-13 21:49:20,33
64210,151,53a2dd43e4b01cc02f1e9011,573602a40617e4000337a797,2,0,2016-05-13 18:38:10,15
64211,185,53a2dd43e4b01cc02f1e9011,573602f30617e4000337a798,0,0,2016-05-13 18:37:32,38
64212,141,53a2dd43e4b01cc02f1e9011,5735f6410617e4000337a792,1,1,2016-05-13 17:41:22,149
64213,48,53a2dd43e4b01cc02f1e9011,5735e8050617e4000337a78b,1,0,2016-05-13 16:41:16,77
64214,124,53a2dd43e4b01cc02f1e9011,5735e0460617e4000337a78a,0,0,2016-05-13 16:10:11,16
64215,157,53a2dd43e4b01cc02f1e9011,5735cca20617e4000337a782,7,0,2016-05-13 14:37:48,109
64216,162,53a2dd43e4b01cc02f1e9011,5735c7a90617e4000337a77e,1,0,2016-05-13 14:24:23,45
64217,161,53a2dd43e4b01cc02f1e9011,5735b8a90617e4000337a776,1,1,2016-05-13 13:17:55,49
64218,156,53a2dd43e4b01cc02f1e9011,5735b5a50617e4000337a774,6,0,2016-05-13 13:06:01,50
64219,133,53a2dd43e4b01cc02f1e9011,573593710617e4000337a76e,0,0,2016-05-13 10:42:18,9
64220,89,53a2dd43e4b01cc02f1e9011,57358f660617e4000337a76b,10,4,2016-05-13 10:14:05,890
64221,9,53a2dd43e4b01cc02f1e9011,573580490617e4000337a760,9,0,2016-05-13 09:13:03,271
64222,102,53a2dd43e4b01cc02f1e9011,573566200617e4000337a755,1,0,2016-05-13 08:25:06,105
64223,9,53a2dd43e4b01cc02f1e9011,5734e5b503dc9b00039cf507,0,0,2016-05-12 22:20:40,18
64224,155,53a2dd43e4b01cc02f1e9011,5734d80a03dc9b00039cf505,0,0,2016-05-12 21:22:31,17
64225,71,53a2dd43e4b01cc02f1e9011,5734d41603dc9b00039cf503,9,0,2016-05-12 21:05:12,53
64226,133,53a2dd43e4b01cc02f1e9011,5734d2f503dc9b00039cf501,10,0,2016-05-12 21:00:24,117
64227,151,53a2dd43e4b01cc02f1e9011,5734c03803dc9b00039cf4fb,2,0,2016-05-12 19:42:29,23
64228,171,53a2dd43e4b01cc02f1e9011,5734be1203dc9b00039cf4f9,1,0,2016-05-12 19:30:53,19
64229,84,53a2dd43e4b01cc02f1e9011,5734b27303dc9b00039cf4f2,0,0,2016-05-12 18:42:17,19
64230,127,53a2dd43e4b01cc02f1e9011,5734b1a403dc9b00039cf4f0,0,0,2016-05-12 18:38:00,72
64231,190,53a2dd43e4b01cc02f1e9011,5734a06103dc9b00039cf4e2,0,1,2016-05-12 17:24:40,37
64232,121,53a2dd43e4b01cc02f1e9011,5734958303dc9b00039cf4dd,0,3,2016-05-12 16:38:29,51
64233,156,53a2dd43e4b01cc02f1e9011,5734727603dc9b00039cf4d5,0,0,2016-05-12 14:07:53,42
64234,28,53a2dd43e4b01cc02f1e9011,573465af03dc9b00039cf4cd,4,0,2016-05-12 13:12:36,144
64235,167,53a2dd43e4b01cc02f1e9011,57344b5603dc9b00039cf4c0,1,0,2016-05-12 11:22:05,35
64236,48,53a2dd43e4b01cc02f1e9011,573424ee03dc9b00039cf4ab,3,0,2016-05-12 08:35:38,81
64237,133,53a2dd43e4b01cc02f1e9011,57337c65f1f86200034a6388,1,0,2016-05-11 20:39:16,38
64238,145,53a2dd43e4b01cc02f1e9011,573371c6f1f86200034a637c,0,0,2016-05-11 19:53:10,49
64239,9,53a2dd43e4b01cc02f1e9011,57336e20f1f86200034a6378,0,0,2016-05-11 19:37:10,115
64240,102,53a2dd43e4b01cc02f1e9011,5733542ff1f86200034a6338,3,0,2016-05-11 18:45:54,30
64241,151,53a2dd43e4b01cc02f1e9011,57336087f1f86200034a6343,0,0,2016-05-11 18:41:55,11
64242,48,53a2dd43e4b01cc02f1e9011,57333991f1f86200034a6322,0,0,2016-05-11 15:52:40,9
64243,155,53a2dd43e4b01cc02f1e9011,57332e9ef1f86200034a631e,5,0,2016-05-11 15:04:08,79
64244,156,53a2dd43e4b01cc02f1e9011,57332c44f1f86200034a631d,0,0,2016-05-11 14:54:24,14
64245,71,53a2dd43e4b01cc02f1e9011,57330c9bf1f86200034a62a5,4,0,2016-05-11 12:42:00,68
64246,161,53a2dd43e4b01cc02f1e9011,5732f707f1f86200034a628c,1,0,2016-05-11 11:09:32,56
64247,29,53a2dd43e4b01cc02f1e9011,5732d41df1f86200034a6272,0,0,2016-05-11 08:41:07,42
64248,71,53a2dd43e4b01cc02f1e9011,5732535cf1f86200034a6267,1,2,2016-05-10 23:31:18,54
64249,133,53a2dd43e4b01cc02f1e9011,57323ef9f1f86200034a6265,0,0,2016-05-10 22:04:55,29
64250,188,53a2dd43e4b01cc02f1e9011,573233e7eda48c0003b18d12,2,0,2016-05-10 21:17:35,31
64251,9,53a2dd43e4b01cc02f1e9011,57321bf3eda48c0003b18d0b,0,0,2016-05-10 19:35:05,47
64252,151,53a2dd43e4b01cc02f1e9011,57321a0aeda48c0003b18d09,1,0,2016-05-10 19:28:54,35
64253,48,53a2dd43e4b01cc02f1e9011,573219aeeda48c0003b18d08,0,0,2016-05-10 19:23:50,34
64254,127,53a2dd43e4b01cc02f1e9011,573212e6eda48c0003b18d04,0,0,2016-05-10 18:56:34,72
64255,97,53a2dd43e4b01cc02f1e9011,5732117aeda48c0003b18d03,0,0,2016-05-10 18:50:51,10
64256,124,53a2dd43e4b01cc02f1e9011,5732024aeda48c0003b18cfa,0,0,2016-05-10 17:46:16,26
64257,84,53a2dd43e4b01cc02f1e9011,5731f2c2eda48c0003b18ced,0,0,2016-05-10 16:39:50,15
64258,156,53a2dd43e4b01cc02f1e9011,5731eafbeda48c0003b18ce9,2,0,2016-05-10 16:06:09,28
64259,29,53a2dd43e4b01cc02f1e9011,5731db38eda48c0003b18ce4,0,0,2016-05-10 14:59:27,13
64260,67,53a2dd43e4b01cc02f1e9011,5731cfc4eda48c0003b18ce0,7,0,2016-05-10 14:04:28,327
64261,111,53a2dd43e4b01cc02f1e9011,5731c6feeda48c0003b18cde,0,0,2016-05-10 13:33:00,24
64262,65,53a2dd43e4b01cc02f1e9011,5731b35eeda48c0003b18cd3,2,0,2016-05-10 12:09:09,21
64263,161,53a2dd43e4b01cc02f1e9011,5731934feda48c0003b18cca,2,3,2016-05-10 09:49:58,83
64264,141,53a2dd43e4b01cc02f1e9011,57318dc3eda48c0003b18cc7,9,0,2016-05-10 09:26:37,212
64265,99,53a2dd43e4b01cc02f1e9011,5730ee6a1e22b0000318ea47,5,0,2016-05-09 22:01:56,118
64266,17,53a2dd43e4b01cc02f1e9011,5730e7cf1e22b0000318ea46,0,0,2016-05-09 21:40:43,35
64267,141,53a2dd43e4b01cc02f1e9011,5730ffc71e22b0000318ea4a,0,0,2016-05-09 21:00:30,17
64268,141,53a2dd43e4b01cc02f1e9011,5730ffc71e22b0000318ea49,0,0,2016-05-09 20:57:25,125
64269,127,53a2dd43e4b01cc02f1e9011,5730d5691e22b0000318ea43,0,0,2016-05-09 20:21:51,87
64270,102,53a2dd43e4b01cc02f1e9011,5730c3351e22b0000318ea39,0,0,2016-05-09 20:02:55,18
64271,9,53a2dd43e4b01cc02f1e9011,5730cd5d1e22b0000318ea3e,2,0,2016-05-09 19:47:17,64
64272,190,53a2dd43e4b01cc02f1e9011,5730c1821e22b0000318ea37,4,0,2016-05-09 18:56:32,90
64273,151,53a2dd43e4b01cc02f1e9011,5730bb101e22b0000318ea2f,0,0,2016-05-09 18:31:23,27
64274,84,53a2dd43e4b01cc02f1e9011,57309b711e22b0000318ea25,0,0,2016-05-09 16:14:56,24
64275,156,53a2dd43e4b01cc02f1e9011,573098051e22b0000318ea22,1,0,2016-05-09 15:57:44,58
64276,77,53a2dd43e4b01cc02f1e9011,57308e441e22b0000318ea21,3,0,2016-05-09 15:18:58,23
64277,29,53a2dd43e4b01cc02f1e9011,573079211e22b0000318ea19,0,0,2016-05-09 13:46:44,264
64278,167,53a2dd43e4b01cc02f1e9011,573076b01e22b0000318ea18,2,0,2016-05-09 13:38:02,28
64279,133,53a2dd43e4b01cc02f1e9011,573059221e22b0000318ea03,0,0,2016-05-09 11:32:04,40
64280,116,53a2dd43e4b01cc02f1e9011,57302a6e1e22b0000318e9f9,1,4,2016-05-09 08:13:21,44
64281,71,53a2dd43e4b01cc02f1e9011,572fb0b1d7fce80003f6053c,2,0,2016-05-08 23:32:43,82
64282,9,53a2dd43e4b01cc02f1e9011,572f8dcfd7fce80003f6053b,1,0,2016-05-08 21:04:17,39
64283,133,53a2dd43e4b01cc02f1e9011,572f8314d7fce80003f6053a,0,0,2016-05-08 20:18:45,17
64284,133,53a2dd43e4b01cc02f1e9011,572f8314d7fce80003f60539,1,0,2016-05-08 20:17:31,144
64285,151,53a2dd43e4b01cc02f1e9011,572f7897d7fce80003f60538,0,0,2016-05-08 19:35:29,9
64286,167,53a2dd43e4b01cc02f1e9011,572f6dded7fce80003f60537,0,0,2016-05-08 18:45:57,40
64287,12,53a2dd43e4b01cc02f1e9011,572f549cd7fce80003f60535,0,0,2016-05-08 17:00:43,36
64288,12,53a2dd43e4b01cc02f1e9011,572e19b07470820003b17949,1,0,2016-05-07 18:37:02,52
64289,151,53a2dd43e4b01cc02f1e9011,572e17e97470820003b17945,0,0,2016-05-07 18:30:43,10
64290,17,53a2dd43e4b01cc02f1e9011,572cf782ea2bd90003536260,0,1,2016-05-06 21:58:19,16
64291,185,53a2dd43e4b01cc02f1e9011,572cd7a5ea2bd9000353625a,1,0,2016-05-06 19:42:35,44
64292,97,53a2dd43e4b01cc02f1e9011,572ccb12ea2bd90003536256,0,0,2016-05-06 18:49:06,14
64293,12,53a2dd43e4b01cc02f1e9011,572cc8caea2bd90003536251,0,0,2016-05-06 18:39:37,13
64294,190,53a2dd43e4b01cc02f1e9011,572cc8b4ea2bd90003536250,2,0,2016-05-06 18:38:10,97
64295,151,53a2dd43e4b01cc02f1e9011,572cc6a2ea2bd9000353624b,0,0,2016-05-06 18:31:39,47
64296,73,53a2dd43e4b01cc02f1e9011,572cc6a9ea2bd9000353624c,1,0,2016-05-06 18:30:43,14
64297,84,53a2dd43e4b01cc02f1e9011,572cb1d1ea2bd90003536243,0,0,2016-05-06 17:01:12,39
64298,141,53a2dd43e4b01cc02f1e9011,572ca5e1ea2bd90003536242,0,0,2016-05-06 16:09:32,93
64299,121,53a2dd43e4b01cc02f1e9011,572ca5a1ea2bd90003536241,1,7,2016-05-06 16:08:51,50
64300,48,53a2dd43e4b01cc02f1e9011,572ca05cea2bd90003536240,2,0,2016-05-06 15:44:08,93
64301,189,53a2dd43e4b01cc02f1e9011,572c9f15ea2bd9000353623f,2,0,2016-05-06 15:41:02,52
64302,127,53a2dd43e4b01cc02f1e9011,572c907bea2bd90003536237,0,1,2016-05-06 14:39:07,20
64303,155,53a2dd43e4b01cc02f1e9011,572c5d60ea2bd9000353621c,4,0,2016-05-06 11:00:56,38
64304,156,53a2dd43e4b01cc02f1e9011,572c5d08ea2bd9000353621b,3,0,2016-05-06 10:59:15,35
64305,28,53a2dd43e4b01cc02f1e9011,572c59d6ea2bd90003536219,0,0,2016-05-06 10:46:00,12
64306,82,53a2dd43e4b01cc02f1e9011,572c57e0ea2bd90003536217,0,0,2016-05-06 10:37:42,12
64307,167,53a2dd43e4b01cc02f1e9011,572c4dcdea2bd90003536215,1,0,2016-05-06 09:53:34,78
64308,133,53a2dd43e4b01cc02f1e9011,572c3fd3ea2bd9000353620d,0,0,2016-05-06 08:54:48,14
