,companyAlias,employee,numVotes,stillExists,lastParticipationDate,vote.mean,vote.mode,vote.min,vote.max,diffDaysVote.min,diffDaysVote.max,diffDaysVote.median,likes.mean,likes.min,likes.max,dislikes.mean,dislikes.min,dislikes.max,carac.mean,carac.min,carac.max,diffDaysComment.min,diffDaysComment.max,diffDaysComment.median,commentId.count
3073,57bb2f0b3bae540003a8d453,152,45,1,2017-01-11 15:32:12,3.6,4,2,4,0,100,65.0,3.3214285714285716,0.0,13.0,0.5,0.0,3.0,41.142857142857146,10.0,150.0,26.0,99.0,73.0,28.0
3074,57bb2f0b3bae540003a8d453,154,40,1,2017-03-17 01:00:00,3.05,3,3,4,0,164,93.0,3.0,3.0,3.0,0.0,0.0,0.0,67.0,67.0,67.0,107.0,107.0,107.0,1.0
3075,57bb2f0b3bae540003a8d453,156,168,1,2017-03-20 15:15:03,3.8988095238095237,4,1,4,0,168,83.5,4.523809523809524,1.0,13.0,0.6666666666666666,0.0,4.0,35.714285714285715,6.0,93.0,1.0,159.0,33.0,21.0
3076,57bb2f0b3bae540003a8d453,157,1,1,2016-11-28 01:00:00,3.0,3,3,3,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
3077,57bb2f0b3bae540003a8d453,158,40,1,2017-03-16 04:42:10,3.025,3,2,4,0,164,112.5,4.3,0.0,14.0,0.6,0.0,4.0,72.0,14.0,172.0,0.0,160.0,108.0,10.0
3078,57bb2f0b3bae540003a8d453,159,21,1,2016-12-20 01:00:00,2.9523809523809526,3,1,4,0,77,33.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
3079,57bb2f0b3bae540003a8d453,160,9,1,2017-02-09 01:00:00,3.888888888888889,4,3,4,0,29,23.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
3080,57bb2f0b3bae540003a8d453,161,24,1,2017-03-06 01:00:00,3.5416666666666665,4,2,4,0,153,119.0,11.5,1.0,20.0,0.5,0.0,2.0,70.0,35.0,116.0,123.0,150.0,138.0,4.0
3081,57bb2f0b3bae540003a8d453,162,17,1,2017-03-15 01:00:00,3.0,3,2,4,0,160,114.0,4.666666666666667,2.0,8.0,0.3333333333333333,0.0,1.0,64.66666666666667,33.0,121.0,6.0,151.0,116.5,6.0
3082,57bb2f0b3bae540003a8d453,163,65,1,2017-03-18 01:00:00,3.6615384615384614,4,2,4,0,158,71.0,5.5,0.0,18.0,0.25,0.0,1.0,34.25,7.0,80.0,15.0,158.0,117.0,8.0
3083,57bb2f0b3bae540003a8d453,164,47,1,2017-03-20 19:12:06,3.893617021276596,4,3,4,0,159,124.0,6.113636363636363,1.0,14.0,0.9090909090909091,0.0,8.0,47.40909090909091,9.0,177.0,3.0,159.0,127.5,44.0
3084,57bb2f0b3bae540003a8d453,165,150,1,2017-03-20 19:59:37,1.0,1,1,2,0,154,77.5,11.181818181818182,5.0,20.0,5.393939393939394,0.0,17.0,283.0,3.0,1171.0,5.0,153.0,67.0,33.0
3085,57bb2f0b3bae540003a8d453,166,65,1,2017-03-20 19:12:06,3.0,4,1,4,0,150,42.0,3.375,0.0,10.0,0.25,0.0,1.0,43.875,15.0,143.0,47.0,149.0,144.5,8.0
3086,57bb2f0b3bae540003a8d453,167,10,1,2017-02-23 01:00:00,2.5,2,2,3,0,120,42.5,10.0,6.0,14.0,0.5,0.0,1.0,99.5,58.0,141.0,40.0,120.0,80.0,2.0
3087,57bb2f0b3bae540003a8d453,168,12,1,2017-03-01 01:00:00,3.1666666666666665,3,3,4,0,104,47.0,4.0,1.0,6.0,0.3333333333333333,0.0,1.0,82.33333333333333,61.0,118.0,18.0,56.0,42.0,3.0
3088,57bb2f0b3bae540003a8d453,169,41,1,2017-03-13 22:39:04,2.8536585365853657,3,1,3,0,119,33.0,3.9722222222222223,0.0,19.0,0.3055555555555556,0.0,2.0,121.75,17.0,920.0,0.0,111.0,31.5,36.0
3089,57bb2f0b3bae540003a8d453,170,1,0,2016-11-19 01:00:00,4.0,4,4,4,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
3090,57bb2f0b3bae540003a8d453,173,26,1,2017-03-17 01:00:00,2.923076923076923,3,1,4,0,65,28.5,3.7142857142857144,2.0,8.0,0.2857142857142857,0.0,1.0,93.28571428571429,5.0,272.0,17.0,63.0,37.0,7.0
3091,57bb2f0b3bae540003a8d453,174,7,1,2017-03-15 18:00:28,3.4285714285714284,3,3,4,0,51,19.0,5.0,1.0,11.0,1.0,0.0,4.0,43.75,12.0,85.0,0.0,26.0,10.5,4.0
3092,57bb2f0b3bae540003a8d453,175,15,1,2017-03-17 01:00:00,3.066666666666667,3,3,4,0,51,39.0,4.5,3.0,6.0,1.0,1.0,1.0,12.0,8.0,16.0,38.0,41.0,39.5,2.0
3093,57bb2f0b3bae540003a8d453,176,10,1,2017-03-17 01:00:00,2.9,3,2,4,0,43,25.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
3094,57bb2f0b3bae540003a8d453,177,29,1,2017-03-20 19:59:37,2.586206896551724,3,1,4,0,41,19.0,5.285714285714286,2.0,11.0,0.8571428571428571,0.0,5.0,71.42857142857143,2.0,504.0,2.0,35.0,11.5,14.0
3095,57bb2f0b3bae540003a8d453,178,32,1,2017-03-18 14:21:31,2.96875,3,2,3,0,38,17.5,4.181818181818182,0.0,11.0,0.7272727272727273,0.0,2.0,78.27272727272727,15.0,353.0,3.0,37.0,16.0,11.0
3096,57bb2f0b3bae540003a8d453,179,10,1,2017-03-17 01:00:00,4.0,4,4,4,0,37,28.5,5.142857142857143,3.0,8.0,0.42857142857142855,0.0,3.0,48.857142857142854,13.0,103.0,6.0,36.0,29.0,7.0
3097,57c4aa7dbb8b5c000396fd3b,3,34,1,2017-03-06 11:04:46,3.9705882352941178,4,3,4,0,168,120.0,1.75,0.0,5.0,0.65,0.0,11.0,24.9,8.0,77.0,0.0,167.0,95.0,20.0
3098,57c4aa7dbb8b5c000396fd3b,4,50,1,2017-03-13 01:00:00,3.7,4,2,4,0,174,96.0,2.5,1.0,4.0,0.0,0.0,0.0,52.5,43.0,62.0,33.0,163.0,98.0,2.0
3099,57c4aa7dbb8b5c000396fd3b,5,80,1,2017-03-19 01:00:00,3.8375,4,3,4,0,180,99.5,3.6666666666666665,1.0,9.0,0.1111111111111111,0.0,1.0,63.22222222222222,9.0,157.0,14.0,157.0,120.0,9.0
3100,57c4aa7dbb8b5c000396fd3b,6,101,1,2017-03-17 10:32:41,3.0495049504950495,3,2,4,0,179,121.0,3.2,0.0,7.0,0.0,0.0,0.0,79.33333333333333,24.0,179.0,0.0,172.0,110.0,15.0
3101,57c4aa7dbb8b5c000396fd3b,7,40,1,2017-03-09 01:00:00,3.45,3,2,4,0,170,126.5,0.8,0.0,3.0,0.6,0.0,2.0,73.6,44.0,146.0,97.0,167.0,114.0,5.0
3102,57c4aa7dbb8b5c000396fd3b,8,79,1,2017-03-20 01:00:00,3.810126582278481,4,3,4,0,181,91.0,2.9375,0.0,7.0,0.0625,0.0,1.0,66.3125,11.0,172.0,2.0,179.0,91.0,16.0
3103,57c4aa7dbb8b5c000396fd3b,9,96,1,2017-03-16 01:00:00,3.7291666666666665,4,2,4,0,177,99.5,3.1333333333333333,0.0,11.0,0.1,0.0,3.0,49.3,8.0,264.0,16.0,174.0,140.0,30.0
3104,57c4aa7dbb8b5c000396fd3b,11,183,1,2017-03-20 17:53:04,3.978142076502732,4,3,4,0,182,91.0,4.065217391304348,0.0,13.0,0.05434782608695652,0.0,3.0,93.02173913043478,11.0,1399.0,3.0,182.0,62.0,59.0
3105,57c4aa7dbb8b5c000396fd3b,12,130,1,2017-03-20 01:00:00,3.9461538461538463,4,3,4,0,181,107.0,3.3444444444444446,0.0,11.0,0.0,0.0,0.0,68.4888888888889,4.0,450.0,0.0,179.0,89.5,59.0
3106,57c4aa7dbb8b5c000396fd3b,13,19,1,2017-01-24 01:00:00,3.1578947368421053,3,3,4,0,125,57.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
3107,57c4aa7dbb8b5c000396fd3b,14,57,1,2017-03-20 01:00:00,3.8771929824561404,4,3,4,0,173,92.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
3108,57c4aa7dbb8b5c000396fd3b,15,82,1,2017-03-17 15:58:44,3.475609756097561,4,2,4,0,177,109.5,2.282051282051282,0.0,8.0,0.05128205128205128,0.0,2.0,54.743589743589745,10.0,187.0,0.0,177.0,89.0,39.0
3109,57c4aa7dbb8b5c000396fd3b,16,38,1,2017-03-10 18:59:54,4.0,4,4,4,0,172,101.5,2.3518518518518516,0.0,8.0,0.037037037037037035,0.0,1.0,83.20370370370371,10.0,325.0,0.0,172.0,87.0,54.0
3110,57c4aa7dbb8b5c000396fd3b,17,46,1,2017-03-17 12:00:51,4.0,4,4,4,0,179,107.0,1.9411764705882353,0.0,5.0,0.029411764705882353,0.0,1.0,92.05882352941177,10.0,1500.0,0.0,179.0,123.0,34.0
3111,57c4aa7dbb8b5c000396fd3b,18,3,0,2016-09-22 02:00:00,2.6666666666666665,3,2,3,0,2,1.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
3112,57c4aa7dbb8b5c000396fd3b,19,16,1,2017-02-13 01:00:00,3.0,3,1,4,0,142,95.0,2.3333333333333335,0.0,5.0,0.0,0.0,0.0,12.0,1.0,20.0,34.0,54.0,34.0,3.0
3113,57c4aa7dbb8b5c000396fd3b,20,19,1,2017-03-17 01:00:00,2.9473684210526314,3,2,3,0,178,105.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
3114,57c4aa7dbb8b5c000396fd3b,21,161,1,2017-03-20 01:00:00,3.968944099378882,4,3,4,0,181,84.0,3.375,0.0,11.0,0.0,0.0,0.0,71.54166666666667,20.0,240.0,7.0,181.0,125.5,24.0
3115,57c4aa7dbb8b5c000396fd3b,22,29,1,2017-03-14 20:18:39,3.793103448275862,4,3,4,0,167,116.0,2.3333333333333335,1.0,5.0,0.05555555555555555,0.0,1.0,93.44444444444444,10.0,258.0,0.0,159.0,90.0,18.0
3116,57c4aa7dbb8b5c000396fd3b,24,140,1,2017-03-20 16:30:34,4.0,4,4,4,0,182,106.5,3.0224719101123596,0.0,15.0,0.056179775280898875,0.0,1.0,79.30337078651685,9.0,438.0,2.0,182.0,110.0,59.0
3117,57c4aa7dbb8b5c000396fd3b,26,74,1,2017-03-20 01:00:00,3.472972972972973,3,3,4,0,179,110.0,1.4827586206896552,0.0,5.0,0.10344827586206896,0.0,2.0,31.344827586206897,8.0,107.0,2.0,167.0,121.0,29.0
3118,57c4aa7dbb8b5c000396fd3b,27,69,1,2017-03-20 01:00:00,3.391304347826087,3,2,4,0,163,87.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,12.0,12.0,163.0,163.0,163.0,1.0
3119,57c4aa7dbb8b5c000396fd3b,28,107,1,2017-03-20 01:00:00,3.074766355140187,3,3,4,0,180,96.0,6.25,2.0,16.0,0.125,0.0,1.0,145.5,26.0,303.0,20.0,180.0,97.5,8.0
3120,57c4aa7dbb8b5c000396fd3b,29,54,1,2017-03-20 01:00:00,3.3333333333333335,3,2,4,0,172,114.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0
3121,57c4aa7dbb8b5c000396fd3b,30,104,1,2017-03-20 16:30:34,3.394230769230769,3,2,4,0,181,105.5,3.8421052631578947,1.0,10.0,0.05263157894736842,0.0,1.0,104.52631578947368,25.0,371.0,20.0,168.0,125.0,19.0
3122,57c4aa7dbb8b5c000396fd3b,31,85,1,2017-03-20 01:00:00,3.2470588235294118,3,2,4,0,180,110.0,0.6666666666666666,0.0,1.0,2.3333333333333335,0.0,5.0,45.333333333333336,7.0,70.0,171.0,178.0,173.0,3.0
3123,57c4aa7dbb8b5c000396fd3b,32,89,1,2017-03-16 01:00:00,3.101123595505618,3,2,4,0,176,113.0,5.071428571428571,1.0,10.0,0.35714285714285715,0.0,3.0,101.64285714285714,8.0,554.0,14.0,163.0,44.0,14.0
3124,57c4aa7dbb8b5c000396fd3b,33,133,1,2017-03-20 01:00:00,3.007518796992481,3,2,4,0,181,94.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
3125,57c4aa7dbb8b5c000396fd3b,34,95,1,2017-03-17 01:00:00,3.8210526315789473,4,3,4,0,177,104.0,2.8,1.0,6.0,2.2,0.0,9.0,254.2,13.0,1123.0,149.0,164.0,160.0,5.0
3126,57c4aa7dbb8b5c000396fd3b,35,95,1,2017-02-28 01:00:00,3.263157894736842,3,3,4,0,161,104.0,3.066666666666667,1.0,5.0,0.4666666666666667,0.0,4.0,157.4,9.0,714.0,68.0,139.0,124.0,15.0
3127,57c4aa7dbb8b5c000396fd3b,36,39,1,2017-03-20 16:30:34,3.0,3,2,4,0,181,153.0,0.7419354838709677,0.0,4.0,0.03225806451612903,0.0,1.0,53.806451612903224,4.0,150.0,0.0,179.0,151.0,31.0
3128,57c4aa7dbb8b5c000396fd3b,37,19,1,2017-02-02 01:00:00,3.0,3,3,3,0,133,117.0,0.0,0.0,0.0,2.0,2.0,2.0,99.0,99.0,99.0,131.0,131.0,131.0,1.0
3129,57c4aa7dbb8b5c000396fd3b,38,114,1,2017-03-20 01:00:00,3.026315789473684,3,2,4,0,180,97.5,2.8333333333333335,0.0,8.0,0.16666666666666666,0.0,3.0,55.708333333333336,5.0,179.0,2.0,172.0,94.5,24.0
3130,57c4aa7dbb8b5c000396fd3b,39,92,1,2017-03-20 01:00:00,2.989130434782609,3,2,4,0,180,81.5,14.0,12.0,14.0,0.0,0.0,0.0,85.0,85.0,85.0,121.0,121.0,121.0,1.0
3131,57c4aa7dbb8b5c000396fd3b,40,27,1,2017-03-20 01:00:00,3.6296296296296298,4,3,4,0,180,85.0,1.7142857142857142,0.0,3.0,0.0,0.0,0.0,41.0,10.0,79.0,84.0,160.0,110.0,7.0
3132,57c4aa7dbb8b5c000396fd3b,41,64,1,2017-03-20 17:53:04,3.3125,3,3,4,0,182,106.5,2.3055555555555554,0.0,9.0,0.027777777777777776,0.0,1.0,57.02777777777778,9.0,229.0,0.0,182.0,118.0,36.0
3133,57c4aa7dbb8b5c000396fd3b,42,21,1,2017-02-14 01:00:00,3.0476190476190474,3,2,4,0,147,88.0,1.2,1.0,2.0,0.0,0.0,0.0,31.2,10.0,78.0,60.0,111.0,74.0,5.0
3134,57c4aa7dbb8b5c000396fd3b,43,60,1,2017-03-20 01:00:00,3.3333333333333335,3,3,4,0,181,132.5,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,178.0,178.0,178.0,1.0
3135,57c4aa7dbb8b5c000396fd3b,44,83,1,2017-03-17 01:00:00,3.9397590361445785,4,3,4,0,177,90.0,3.076923076923077,0.0,9.0,0.0,0.0,0.0,78.6923076923077,8.0,179.0,1.0,176.0,82.0,13.0
3136,57c4aa7dbb8b5c000396fd3b,45,18,1,2017-03-13 01:00:00,3.7222222222222223,4,3,4,0,173,104.5,1.3636363636363635,0.0,5.0,0.0,0.0,0.0,41.81818181818182,10.0,115.0,20.0,153.0,89.0,11.0
3137,57c4aa7dbb8b5c000396fd3b,46,63,1,2017-03-20 01:00:00,3.0317460317460316,3,2,4,0,175,59.0,5.5,2.0,9.0,4.5,0.0,9.0,137.0,85.0,189.0,108.0,121.0,114.5,2.0
3138,57c4aa7dbb8b5c000396fd3b,47,127,1,2017-03-20 01:00:00,3.0866141732283463,3,2,4,0,181,88.0,2.0,1.0,3.0,0.0,0.0,0.0,71.75,61.0,91.0,2.0,136.0,72.5,4.0
3139,57c4aa7dbb8b5c000396fd3b,48,98,1,2017-03-19 01:00:00,2.979591836734694,3,1,4,0,180,91.5,1.0,1.0,1.0,0.0,0.0,0.0,43.0,43.0,43.0,178.0,178.0,178.0,1.0
3140,57c4aa7dbb8b5c000396fd3b,49,31,1,2017-03-15 01:00:00,2.903225806451613,3,1,4,0,175,104.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,175.0,175.0,175.0,1.0
3141,57c4aa7dbb8b5c000396fd3b,50,35,1,2017-03-20 16:21:51,3.6857142857142855,4,3,4,0,168,84.0,0.6666666666666666,0.0,2.0,0.0,0.0,0.0,47.0,13.0,113.0,0.0,122.0,122.0,3.0
3142,57c4aa7dbb8b5c000396fd3b,51,64,1,2017-03-20 08:59:42,3.671875,4,2,4,0,126,43.5,1.7241379310344827,0.0,9.0,0.0,0.0,0.0,24.0,5.0,97.0,0.0,125.0,58.0,29.0
3143,57c4aa7dbb8b5c000396fd3b,52,59,1,2017-03-20 01:00:00,3.0508474576271185,3,2,4,0,133,76.0,3.0,3.0,3.0,0.0,0.0,0.0,87.5,70.0,105.0,20.0,89.0,54.5,2.0
3144,57d1eb86a22c9d0003dd1f05,1,157,1,2017-03-20 02:55:22,3.8471337579617835,4,2,4,0,192,88.0,2.5714285714285716,0.0,9.0,0.38095238095238093,0.0,3.0,63.54761904761905,10.0,380.0,10.0,188.0,117.0,42.0
3145,57d1eb86a22c9d0003dd1f05,2,140,0,2017-03-11 01:00:00,3.2214285714285715,4,1,4,0,182,104.5,3.1772151898734178,0.0,17.0,0.26582278481012656,0.0,6.0,98.53164556962025,5.0,1045.0,0.0,179.0,101.0,59.0
3146,57d1eb86a22c9d0003dd1f05,4,6,1,2016-12-31 01:00:00,2.0,2,2,2,0,75,27.0,4.0,3.0,5.0,1.5,0.0,3.0,36.0,27.0,45.0,42.0,45.0,43.5,2.0
3147,57d1eb86a22c9d0003dd1f05,5,68,1,2017-03-20 01:28:58,2.5,3,1,4,0,180,110.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,49.0,165.0,165.0,165.0,1.0
3148,57d1eb86a22c9d0003dd1f05,6,101,1,2017-03-20 01:00:00,2.2475247524752477,3,1,4,0,180,94.0,2.0,0.0,8.0,0.46153846153846156,0.0,2.0,45.92307692307692,1.0,149.0,5.0,177.0,129.0,13.0
3149,57d1eb86a22c9d0003dd1f05,7,9,1,2017-01-09 01:00:00,3.111111111111111,3,2,4,0,109,60.0,0.5,0.0,1.0,0.0,0.0,0.0,28.75,6.0,55.0,59.0,85.0,85.0,4.0
3150,57d1eb86a22c9d0003dd1f05,8,65,1,2017-03-14 01:00:00,3.1538461538461537,3,1,4,0,175,112.0,1.0714285714285714,0.0,2.0,0.14285714285714285,0.0,1.0,39.857142857142854,14.0,100.0,47.0,161.0,144.0,14.0
3151,57d1eb86a22c9d0003dd1f05,9,11,1,2017-03-10 01:00:00,3.0,3,2,4,0,169,86.0,2.0,2.0,2.0,2.0,2.0,2.0,60.0,60.0,60.0,86.0,86.0,86.0,1.0
3152,57d1eb86a22c9d0003dd1f05,11,11,1,2017-03-14 01:00:00,3.090909090909091,3,3,4,0,172,119.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
3153,57d1eb86a22c9d0003dd1f05,12,62,1,2017-03-18 01:00:00,2.306451612903226,3,1,4,0,142,78.0,1.6428571428571428,0.0,5.0,0.21428571428571427,0.0,1.0,41.42857142857143,1.0,177.0,3.0,121.0,83.5,14.0
3154,57d1eb86a22c9d0003dd1f05,13,31,1,2017-03-17 06:46:18,2.3548387096774195,2,1,4,0,179,40.0,3.0,0.0,8.0,0.7,0.0,7.0,115.1,14.0,261.0,0.0,118.0,16.5,10.0
3155,57d1eb86a22c9d0003dd1f05,14,115,1,2017-03-17 01:00:00,3.034782608695652,3,1,4,0,178,87.0,1.2857142857142858,0.0,3.0,0.2857142857142857,0.0,1.0,39.142857142857146,12.0,77.0,38.0,167.0,91.0,7.0
3156,57d1eb86a22c9d0003dd1f05,15,28,1,2016-12-09 06:41:14,1.7857142857142858,1,1,3,0,81,51.5,2.3333333333333335,0.0,10.0,1.0,0.0,3.0,53.5,8.0,143.0,35.0,80.0,50.5,12.0
3157,57d1eb86a22c9d0003dd1f05,16,94,1,2017-03-20 02:55:22,2.8617021276595747,3,2,4,0,180,91.5,1.2083333333333333,0.0,6.0,0.25,0.0,3.0,23.041666666666668,1.0,118.0,6.0,171.0,141.5,24.0
3158,57d1eb86a22c9d0003dd1f05,17,99,1,2017-03-20 02:55:22,2.6565656565656566,3,1,4,0,182,94.0,1.8421052631578947,0.0,13.0,0.47368421052631576,0.0,4.0,42.55263157894737,2.0,180.0,0.0,179.0,116.5,38.0
3159,57d1eb86a22c9d0003dd1f05,18,133,1,2017-03-20 01:00:00,3.0526315789473686,3,1,4,0,180,108.0,3.8688524590163933,0.0,17.0,0.2786885245901639,0.0,4.0,74.08196721311475,2.0,287.0,5.0,179.0,114.0,59.0
3160,57d1eb86a22c9d0003dd1f05,19,84,0,2017-02-23 01:00:00,2.880952380952381,3,1,4,0,156,79.5,3.4615384615384617,0.0,11.0,0.23076923076923078,0.0,1.0,78.96153846153847,7.0,330.0,9.0,156.0,131.0,26.0
3161,57d1eb86a22c9d0003dd1f05,20,68,1,2017-03-16 01:00:00,2.7941176470588234,3,1,4,0,177,113.0,1.5961538461538463,0.0,7.0,0.28846153846153844,0.0,3.0,47.42307692307692,0.0,194.0,0.0,176.0,106.5,52.0
3162,57d1eb86a22c9d0003dd1f05,21,1,1,2016-12-26 01:00:00,3.0,3,3,3,0,0,0.0,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
3163,57d1eb86a22c9d0003dd1f05,22,40,1,2017-03-16 01:00:00,2.6,3,1,4,0,177,124.5,2.347826086956522,0.0,8.0,0.2608695652173913,0.0,2.0,59.08695652173913,2.0,352.0,5.0,173.0,119.0,23.0
3164,57d1eb86a22c9d0003dd1f05,24,24,1,2017-03-16 01:00:00,3.5416666666666665,4,1,4,0,176,98.5,1.4666666666666666,0.0,4.0,0.06666666666666667,0.0,1.0,38.4,4.0,228.0,5.0,176.0,120.0,15.0
3165,57d1eb86a22c9d0003dd1f05,25,21,1,2017-03-08 01:00:00,3.4761904761904763,4,2,4,0,169,125.0,0.6666666666666666,0.0,2.0,0.0,0.0,0.0,16.333333333333332,13.0,21.0,118.0,166.0,124.0,3.0
3166,57d1eb86a22c9d0003dd1f05,26,27,1,2017-03-07 01:00:00,3.7037037037037037,4,2,4,0,166,111.0,1.5,1.0,2.0,0.0,0.0,0.0,6.0,4.0,14.0,87.0,164.0,129.0,6.0
3167,57d1eb86a22c9d0003dd1f05,27,17,1,2017-03-16 01:00:00,2.0588235294117645,1,1,4,0,177,167.0,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,30.0,27.0,33.0,168.0,170.0,169.0,3.0
3168,57d1eb86a22c9d0003dd1f05,28,106,1,2017-03-20 01:28:58,3.009433962264151,3,1,4,0,180,76.5,1.3333333333333333,0.0,6.0,0.13333333333333333,0.0,1.0,21.133333333333333,2.0,62.0,11.0,178.0,159.0,15.0
3169,57d1eb86a22c9d0003dd1f05,29,22,1,2017-03-20 01:00:00,2.0,2,1,4,0,179,139.5,0.0,0.0,0.0,0.5,0.0,1.0,29.0,18.0,40.0,89.0,177.0,133.0,2.0
3170,57d1eb86a22c9d0003dd1f05,30,23,1,2017-03-15 01:00:00,2.391304347826087,3,1,4,0,174,134.0,3.7,0.0,10.0,0.3,0.0,1.0,71.3,13.0,238.0,26.0,160.0,139.0,10.0
3171,57d1eb86a22c9d0003dd1f05,31,18,1,2017-03-15 01:00:00,2.7777777777777777,3,1,4,0,174,139.5,6.631448203475065,2.3447406340057637,14.630043227665706,1.1693803788772703,0.24711815561959655,4.38328530259366,89.61363089002553,31.2921469740634,252.24387608069165,9.0,129.0,84.5,0.0
3172,57d1eb86a22c9d0003dd1f05,33,30,1,2017-03-09 04:23:18,3.1,3,1,4,0,171,110.5,0.8333333333333334,0.0,2.0,0.08333333333333333,0.0,1.0,27.083333333333332,4.0,85.0,0.0,169.0,145.0,12.0
3173,57d1eb86a22c9d0003dd1f05,34,54,1,2017-03-18 01:00:00,2.0925925925925926,2,1,3,0,178,133.0,1.5555555555555556,0.0,5.0,0.2222222222222222,0.0,2.0,22.333333333333332,11.0,44.0,9.0,178.0,140.0,9.0
3174,57d1eb86a22c9d0003dd1f05,35,122,1,2017-03-20 07:37:39,2.7295081967213113,3,1,4,0,181,94.5,2.7586206896551726,0.0,9.0,0.25862068965517243,0.0,3.0,78.01724137931035,3.0,269.0,0.0,179.0,101.5,58.0
3175,57d1eb86a22c9d0003dd1f05,36,76,1,2017-03-20 02:55:22,2.3421052631578947,2,1,4,0,182,95.5,3.090909090909091,0.0,11.0,0.2727272727272727,0.0,3.0,68.61363636363636,2.0,750.0,4.0,178.0,109.0,44.0
3176,57d1eb86a22c9d0003dd1f05,38,23,1,2017-03-15 01:00:00,2.608695652173913,3,1,4,0,175,138.0,1.3333333333333333,0.0,7.0,0.5833333333333334,0.0,3.0,49.916666666666664,5.0,103.0,124.0,175.0,142.5,12.0
3177,57d1eb86a22c9d0003dd1f05,40,108,1,2017-03-20 01:00:00,2.509259259259259,3,1,4,0,181,100.0,2.875,0.0,9.0,0.0,0.0,0.0,70.375,29.0,112.0,3.0,156.0,59.0,8.0
3178,57d1eb86a22c9d0003dd1f05,41,17,1,2017-03-20 17:16:10,3.2941176470588234,3,2,4,0,181,153.0,4.5,1.0,8.0,0.0,0.0,0.0,89.0,82.0,96.0,0.0,3.0,1.5,2.0
3179,57d1eb86a22c9d0003dd1f05,42,33,1,2017-03-20 01:00:00,3.8484848484848486,4,2,4,0,180,142.0,2.0,0.0,4.0,0.0,0.0,0.0,35.0,16.0,54.0,5.0,178.0,91.5,2.0
3180,57d1eb86a22c9d0003dd1f05,43,83,1,2017-03-20 07:37:39,1.3373493975903614,1,1,3,0,174,94.0,3.4714285714285715,0.0,9.0,0.3,0.0,3.0,133.97142857142856,3.0,1106.0,0.0,173.0,92.0,59.0
3181,57d1eb86a22c9d0003dd1f05,44,13,1,2017-03-20 01:00:00,3.230769230769231,3,2,4,0,177,17.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,177.0,177.0,177.0,1.0
3182,57d1eb86a22c9d0003dd1f05,45,38,1,2017-03-20 01:28:58,3.6315789473684212,4,1,4,0,180,116.5,1.375,0.0,3.0,0.1875,0.0,1.0,33.5625,2.0,80.0,4.0,179.0,113.0,16.0
