,employee,companyAlias,numVotes,lastParticipationDate,stillExists
2431,217,57dd2d6a4018d9000339ca43,5,2016-10-05 02:00:00,1
2274,9,57dd2d6a4018d9000339ca43,6,2016-10-07 02:00:00,0
2385,157,57dd2d6a4018d9000339ca43,6,2016-09-28 02:00:00,0
2427,209,57dd2d6a4018d9000339ca43,6,2016-12-19 01:00:00,1
2439,226,57dd2d6a4018d9000339ca43,6,2016-11-01 01:00:00,0
2317,68,57dd2d6a4018d9000339ca43,7,2016-10-18 02:00:00,1
2340,105,57dd2d6a4018d9000339ca43,7,2017-02-20 01:00:00,1
2364,135,57dd2d6a4018d9000339ca43,7,2017-03-17 01:00:00,1
2367,138,57dd2d6a4018d9000339ca43,7,2017-02-23 01:00:00,1
2369,140,57dd2d6a4018d9000339ca43,7,2016-10-18 23:53:11,1
2398,173,57dd2d6a4018d9000339ca43,7,2017-01-19 01:00:00,1
2457,258,57dd2d6a4018d9000339ca43,7,2017-02-04 10:33:44,1
2313,61,57dd2d6a4018d9000339ca43,8,2016-11-06 01:00:00,1
2331,91,57dd2d6a4018d9000339ca43,8,2017-01-04 01:00:00,1
2334,95,57dd2d6a4018d9000339ca43,8,2016-10-04 02:00:00,0
2338,101,57dd2d6a4018d9000339ca43,8,2016-10-13 02:00:00,1
2310,55,57dd2d6a4018d9000339ca43,10,2016-12-23 01:00:00,1
2354,121,57dd2d6a4018d9000339ca43,10,2016-10-29 02:00:00,0
2359,129,57dd2d6a4018d9000339ca43,10,2016-10-16 02:00:00,1
2407,184,57dd2d6a4018d9000339ca43,10,2017-02-19 01:00:00,1
2409,186,57dd2d6a4018d9000339ca43,10,2016-11-20 01:00:00,1
2399,174,57dd2d6a4018d9000339ca43,11,2016-10-01 02:00:00,1
2488,308,57dd2d6a4018d9000339ca43,11,2017-03-20 01:00:00,1
2270,6,57dd2d6a4018d9000339ca43,12,2017-01-02 01:00:00,1
2380,152,57dd2d6a4018d9000339ca43,12,2016-09-30 12:58:50,1
2471,279,57dd2d6a4018d9000339ca43,12,2016-11-27 20:04:44,1
2342,107,57dd2d6a4018d9000339ca43,13,2017-02-13 01:00:00,1
2438,225,57dd2d6a4018d9000339ca43,13,2016-10-14 02:00:00,0
2486,306,57dd2d6a4018d9000339ca43,13,2016-10-05 02:00:00,1
2403,179,57dd2d6a4018d9000339ca43,14,2016-12-06 01:00:00,1
2305,44,57dd2d6a4018d9000339ca43,15,2017-03-14 01:00:00,1
2447,240,57dd2d6a4018d9000339ca43,15,2017-01-09 01:00:00,1
2301,39,57dd2d6a4018d9000339ca43,16,2017-03-13 01:00:00,1
2321,73,57dd2d6a4018d9000339ca43,16,2017-01-27 01:00:00,1
2376,147,57dd2d6a4018d9000339ca43,16,2016-11-22 10:19:43,1
2414,193,57dd2d6a4018d9000339ca43,16,2016-10-13 02:00:00,1
2446,238,57dd2d6a4018d9000339ca43,16,2016-11-03 01:00:00,1
2497,327,57dd2d6a4018d9000339ca43,16,2017-01-03 01:00:00,0
2402,177,57dd2d6a4018d9000339ca43,17,2017-03-11 13:13:44,1
2406,183,57dd2d6a4018d9000339ca43,17,2016-10-08 02:00:00,0
2456,257,57dd2d6a4018d9000339ca43,17,2017-01-02 01:00:00,1
2485,303,57dd2d6a4018d9000339ca43,17,2017-01-09 01:00:00,1
2292,22,57dd2d6a4018d9000339ca43,18,2017-03-20 01:00:00,1
2422,203,57dd2d6a4018d9000339ca43,18,2016-10-15 02:00:00,0
2430,212,57dd2d6a4018d9000339ca43,18,2017-03-20 01:00:00,1
2445,237,57dd2d6a4018d9000339ca43,18,2017-03-20 01:00:00,1
2460,263,57dd2d6a4018d9000339ca43,18,2017-03-15 01:00:00,1
2358,127,57dd2d6a4018d9000339ca43,19,2017-03-19 01:00:00,1
2393,168,57dd2d6a4018d9000339ca43,19,2016-10-11 02:00:00,0
2472,280,57dd2d6a4018d9000339ca43,19,2017-03-19 11:04:38,1
2493,315,57dd2d6a4018d9000339ca43,19,2017-03-17 21:16:09,1
2436,223,57dd2d6a4018d9000339ca43,20,2016-11-01 13:48:59,1
2267,4,57dd2d6a4018d9000339ca43,22,2017-03-09 01:30:45,1
2455,254,57dd2d6a4018d9000339ca43,22,2017-02-20 01:00:00,1
2440,227,57dd2d6a4018d9000339ca43,23,2016-11-20 01:00:00,1
2333,94,57dd2d6a4018d9000339ca43,25,2016-12-31 01:00:00,0
2400,175,57dd2d6a4018d9000339ca43,25,2017-03-11 01:00:00,1
2276,10,57dd2d6a4018d9000339ca43,27,2017-03-13 01:00:00,1
2372,143,57dd2d6a4018d9000339ca43,27,2017-03-20 01:00:00,1
2365,136,57dd2d6a4018d9000339ca43,28,2017-02-20 01:00:00,1
2423,204,57dd2d6a4018d9000339ca43,28,2017-03-08 01:00:00,1
2353,119,57dd2d6a4018d9000339ca43,30,2016-12-18 01:00:00,0
2401,176,57dd2d6a4018d9000339ca43,32,2016-10-18 10:25:58,1
2284,15,57dd2d6a4018d9000339ca43,33,2017-02-24 01:00:00,1
2324,81,57dd2d6a4018d9000339ca43,33,2016-11-04 01:00:00,0
2487,307,57dd2d6a4018d9000339ca43,33,2017-02-06 01:00:00,1
2496,322,57dd2d6a4018d9000339ca43,33,2016-12-31 01:00:00,0
2261,1,57dd2d6a4018d9000339ca43,34,2017-03-07 01:00:00,1
2374,145,57dd2d6a4018d9000339ca43,35,2017-03-20 01:00:00,1
2375,146,57dd2d6a4018d9000339ca43,35,2016-11-01 01:00:00,1
2281,13,57dd2d6a4018d9000339ca43,37,2017-03-10 01:00:00,1
2424,206,57dd2d6a4018d9000339ca43,37,2017-03-20 01:00:00,1
2498,338,57dd2d6a4018d9000339ca43,37,2017-03-20 01:00:00,1
2308,48,57dd2d6a4018d9000339ca43,39,2017-02-20 01:00:00,1
2474,284,57dd2d6a4018d9000339ca43,39,2017-03-18 01:00:00,1
2295,31,57dd2d6a4018d9000339ca43,40,2017-03-20 01:00:00,1
2328,86,57dd2d6a4018d9000339ca43,40,2017-01-13 16:30:16,1
2318,69,57dd2d6a4018d9000339ca43,41,2017-02-19 01:00:00,1
2316,67,57dd2d6a4018d9000339ca43,42,2017-01-09 01:00:00,1
2300,38,57dd2d6a4018d9000339ca43,43,2017-03-05 01:00:00,1
2350,116,57dd2d6a4018d9000339ca43,43,2017-03-20 01:00:00,1
2396,171,57dd2d6a4018d9000339ca43,43,2017-03-18 01:00:00,1
2413,191,57dd2d6a4018d9000339ca43,43,2017-03-16 18:30:24,1
2491,312,57dd2d6a4018d9000339ca43,43,2017-03-18 11:54:09,1
2337,100,57dd2d6a4018d9000339ca43,44,2017-03-20 01:00:00,1
2461,264,57dd2d6a4018d9000339ca43,44,2017-02-05 01:00:00,1
2352,118,57dd2d6a4018d9000339ca43,45,2017-03-20 01:00:00,1
2483,301,57dd2d6a4018d9000339ca43,45,2017-03-20 01:00:00,1
2355,124,57dd2d6a4018d9000339ca43,46,2017-03-17 01:00:00,1
2294,29,57dd2d6a4018d9000339ca43,47,2017-03-18 01:00:00,1
2345,111,57dd2d6a4018d9000339ca43,47,2017-02-25 01:00:00,1
2397,172,57dd2d6a4018d9000339ca43,47,2017-03-01 01:00:00,1
2470,277,57dd2d6a4018d9000339ca43,47,2017-03-18 01:31:35,1
2339,104,57dd2d6a4018d9000339ca43,49,2016-12-30 21:22:46,1
2433,220,57dd2d6a4018d9000339ca43,50,2016-11-23 01:00:00,1
2366,137,57dd2d6a4018d9000339ca43,51,2017-03-20 01:00:00,1
2484,302,57dd2d6a4018d9000339ca43,51,2016-12-14 21:26:28,1
2463,267,57dd2d6a4018d9000339ca43,53,2017-03-19 01:00:00,1
2444,235,57dd2d6a4018d9000339ca43,54,2016-12-05 01:00:00,1
2312,58,57dd2d6a4018d9000339ca43,57,2017-03-20 01:00:00,1
2346,112,57dd2d6a4018d9000339ca43,60,2017-03-18 01:00:00,1
2371,142,57dd2d6a4018d9000339ca43,61,2017-03-18 01:00:00,1
2429,211,57dd2d6a4018d9000339ca43,62,2017-02-02 01:00:00,1
2476,287,57dd2d6a4018d9000339ca43,64,2017-03-19 01:00:00,1
2489,310,57dd2d6a4018d9000339ca43,69,2017-03-15 01:00:00,1
2459,262,57dd2d6a4018d9000339ca43,70,2017-03-20 01:00:00,1
2462,266,57dd2d6a4018d9000339ca43,74,2017-03-17 01:00:00,1
2467,273,57dd2d6a4018d9000339ca43,75,2017-01-18 01:00:00,1
2475,286,57dd2d6a4018d9000339ca43,75,2017-03-19 01:00:00,1
2297,35,57dd2d6a4018d9000339ca43,76,2017-03-19 11:04:38,1
2479,292,57dd2d6a4018d9000339ca43,76,2017-03-15 01:00:00,1
2480,293,57dd2d6a4018d9000339ca43,77,2017-03-06 01:00:00,1
2469,276,57dd2d6a4018d9000339ca43,80,2017-03-18 01:00:00,1
2442,232,57dd2d6a4018d9000339ca43,81,2017-03-20 01:00:00,1
2304,43,57dd2d6a4018d9000339ca43,82,2017-03-18 01:00:00,1
2302,41,57dd2d6a4018d9000339ca43,84,2017-03-20 01:00:00,1
2357,126,57dd2d6a4018d9000339ca43,85,2017-03-20 01:00:00,1
2377,148,57dd2d6a4018d9000339ca43,85,2017-01-02 01:00:00,0
2356,125,57dd2d6a4018d9000339ca43,87,2017-03-16 18:30:24,1
2360,131,57dd2d6a4018d9000339ca43,89,2017-03-18 01:00:00,1
2432,218,57dd2d6a4018d9000339ca43,89,2017-03-18 01:00:00,1
2449,245,57dd2d6a4018d9000339ca43,89,2016-12-24 01:00:00,1
2494,316,57dd2d6a4018d9000339ca43,89,2017-03-20 01:00:00,1
2311,57,57dd2d6a4018d9000339ca43,90,2017-03-20 01:00:00,1
2373,144,57dd2d6a4018d9000339ca43,92,2017-03-18 11:54:09,1
2428,210,57dd2d6a4018d9000339ca43,93,2017-03-20 01:00:00,1
2418,198,57dd2d6a4018d9000339ca43,94,2017-03-20 01:00:00,1
2309,52,57dd2d6a4018d9000339ca43,95,2017-03-20 01:00:00,1
2383,155,57dd2d6a4018d9000339ca43,95,2017-03-14 01:00:00,1
2448,244,57dd2d6a4018d9000339ca43,95,2017-01-04 01:00:00,0
2343,109,57dd2d6a4018d9000339ca43,103,2017-03-19 01:00:00,1
2490,311,57dd2d6a4018d9000339ca43,105,2017-03-19 11:04:38,1
2411,188,57dd2d6a4018d9000339ca43,109,2017-03-19 01:00:00,1
2347,113,57dd2d6a4018d9000339ca43,111,2017-03-20 01:00:00,1
2386,158,57dd2d6a4018d9000339ca43,111,2017-03-20 01:00:00,1
2477,288,57dd2d6a4018d9000339ca43,112,2017-03-20 01:00:00,1
2296,33,57dd2d6a4018d9000339ca43,115,2017-03-20 01:00:00,1
2368,139,57dd2d6a4018d9000339ca43,115,2017-03-19 11:04:38,1
2370,141,57dd2d6a4018d9000339ca43,115,2017-03-18 01:00:00,1
2320,72,57dd2d6a4018d9000339ca43,116,2017-03-19 01:00:00,1
2421,202,57dd2d6a4018d9000339ca43,116,2017-03-20 01:00:00,1
2391,166,57dd2d6a4018d9000339ca43,117,2017-03-20 01:00:00,1
2410,187,57dd2d6a4018d9000339ca43,118,2017-03-18 01:00:00,1
2458,261,57dd2d6a4018d9000339ca43,120,2017-03-20 01:00:00,1
2395,170,57dd2d6a4018d9000339ca43,122,2017-03-20 19:17:02,1
2453,251,57dd2d6a4018d9000339ca43,122,2017-03-20 01:00:00,1
2435,222,57dd2d6a4018d9000339ca43,124,2017-03-20 01:00:00,1
2325,82,57dd2d6a4018d9000339ca43,128,2017-03-01 01:00:00,1
2482,300,57dd2d6a4018d9000339ca43,128,2017-03-20 01:00:00,1
2451,247,57dd2d6a4018d9000339ca43,131,2017-03-20 01:00:00,1
2437,224,57dd2d6a4018d9000339ca43,132,2017-03-20 01:00:00,1
2327,85,57dd2d6a4018d9000339ca43,133,2017-03-20 01:00:00,1
2265,3,57dd2d6a4018d9000339ca43,134,2017-03-20 01:00:00,1
2290,19,57dd2d6a4018d9000339ca43,134,2017-03-19 01:00:00,1
2332,92,57dd2d6a4018d9000339ca43,137,2017-03-19 11:04:38,1
2450,246,57dd2d6a4018d9000339ca43,137,2017-03-20 01:00:00,1
2408,185,57dd2d6a4018d9000339ca43,138,2017-03-20 01:00:00,1
2481,299,57dd2d6a4018d9000339ca43,140,2017-03-20 01:00:00,1
2323,80,57dd2d6a4018d9000339ca43,141,2017-03-20 01:00:00,1
2404,180,57dd2d6a4018d9000339ca43,144,2017-03-20 01:00:00,1
2314,62,57dd2d6a4018d9000339ca43,147,2017-03-20 01:00:00,1
2298,36,57dd2d6a4018d9000339ca43,152,2017-03-20 01:00:00,1
2420,201,57dd2d6a4018d9000339ca43,152,2017-03-20 01:00:00,1
2389,162,57dd2d6a4018d9000339ca43,156,2017-03-20 01:00:00,1
2330,89,57dd2d6a4018d9000339ca43,158,2017-03-20 01:00:00,1
2348,114,57dd2d6a4018d9000339ca43,159,2017-03-20 01:00:00,1
2363,134,57dd2d6a4018d9000339ca43,163,2017-03-20 01:00:00,1
2478,291,57dd2d6a4018d9000339ca43,163,2017-03-20 01:00:00,1
2388,161,57dd2d6a4018d9000339ca43,164,2017-03-20 01:00:00,1
2454,253,57dd2d6a4018d9000339ca43,165,2017-03-20 01:00:00,1
2464,268,57dd2d6a4018d9000339ca43,165,2017-03-20 01:00:00,1
2394,169,57dd2d6a4018d9000339ca43,168,2017-03-20 01:00:00,1
2322,75,57dd2d6a4018d9000339ca43,172,2017-03-20 01:00:00,1
2306,45,57dd2d6a4018d9000339ca43,176,2017-03-20 19:17:02,1
2341,106,57dd2d6a4018d9000339ca43,176,2017-03-20 01:00:00,1
2466,271,57dd2d6a4018d9000339ca43,176,2017-03-20 01:00:00,1
2289,18,57dd2d6a4018d9000339ca43,181,2017-03-20 01:00:00,1
2326,83,57dd2d6a4018d9000339ca43,183,2017-03-20 01:00:00,1
4355,21,57e518026d641600035db88a,1,2016-10-03 14:18:39,1
4360,14,57e518026d641600035db88a,2,2016-10-12 02:00:00,1
4354,4,57e518026d641600035db88a,3,2016-10-11 12:18:06,1
4357,22,57e518026d641600035db88a,4,2016-10-21 16:45:31,1
4359,12,57e518026d641600035db88a,6,2016-11-21 01:00:00,1
4352,17,57e518026d641600035db88a,7,2016-10-17 02:00:00,1
4353,2,57e518026d641600035db88a,10,2016-10-18 02:00:00,1
4356,6,57e518026d641600035db88a,10,2016-10-13 02:00:00,1
4358,7,57e518026d641600035db88a,10,2016-10-16 02:00:00,1
3007,7,57fcf18712cdbd000396e310,1,2016-10-21 02:00:00,1
3015,15,57fcf18712cdbd000396e310,1,2016-10-21 02:00:00,1
3016,16,57fcf18712cdbd000396e310,1,2016-10-21 02:00:00,1
3018,21,57fcf18712cdbd000396e310,1,2016-10-21 02:00:00,1
3020,26,57fcf18712cdbd000396e310,1,2016-10-21 18:45:34,1
3002,1,57fcf18712cdbd000396e310,2,2016-10-24 02:00:00,1
3006,38,57fcf18712cdbd000396e310,2,2017-01-11 14:38:02,1
3003,33,57fcf18712cdbd000396e310,3,2016-10-28 02:00:00,1
3012,12,57fcf18712cdbd000396e310,3,2016-10-24 02:00:00,1
3014,14,57fcf18712cdbd000396e310,3,2016-10-24 02:00:00,1
3021,27,57fcf18712cdbd000396e310,3,2016-10-23 02:00:00,1
3024,31,57fcf18712cdbd000396e310,3,2016-10-24 02:00:00,1
3013,13,57fcf18712cdbd000396e310,4,2016-10-25 02:00:00,1
3023,30,57fcf18712cdbd000396e310,4,2016-10-27 02:00:00,1
3001,32,57fcf18712cdbd000396e310,5,2016-11-01 01:00:00,1
3011,42,57fcf18712cdbd000396e310,5,2017-03-17 01:00:00,1
3017,19,57fcf18712cdbd000396e310,5,2016-11-01 01:00:00,1
3022,28,57fcf18712cdbd000396e310,5,2016-10-25 02:00:00,1
3019,22,57fcf18712cdbd000396e310,6,2016-10-31 01:00:00,1
3004,34,57fcf18712cdbd000396e310,7,2017-01-06 01:00:00,1
3008,39,57fcf18712cdbd000396e310,7,2017-03-16 06:14:02,1
3005,36,57fcf18712cdbd000396e310,8,2016-10-30 02:00:00,1
3009,40,57fcf18712cdbd000396e310,8,2017-03-20 14:53:20,1
3010,41,57fcf18712cdbd000396e310,9,2017-03-17 01:00:00,1
1026,11,5809cc9eff2ea40003fda44d,1,2016-11-15 20:33:06,1
1036,30,5809cc9eff2ea40003fda44d,1,2016-11-07 23:44:33,1
1038,33,5809cc9eff2ea40003fda44d,1,2016-12-20 01:00:00,1
1043,43,5809cc9eff2ea40003fda44d,1,2017-02-09 01:00:00,1
1045,46,5809cc9eff2ea40003fda44d,1,2017-01-16 01:00:00,1
1062,73,5809cc9eff2ea40003fda44d,1,2017-01-17 16:31:52,1
1075,91,5809cc9eff2ea40003fda44d,1,2016-11-07 01:00:00,1
1080,99,5809cc9eff2ea40003fda44d,1,2017-02-23 01:00:00,1
1088,111,5809cc9eff2ea40003fda44d,1,2016-11-07 23:28:27,1
1090,113,5809cc9eff2ea40003fda44d,1,2016-11-07 01:00:00,1
1040,37,5809cc9eff2ea40003fda44d,2,2017-01-30 16:24:22,1
1042,41,5809cc9eff2ea40003fda44d,2,2017-01-20 23:31:11,1
1063,75,5809cc9eff2ea40003fda44d,2,2016-11-30 01:00:00,1
1064,77,5809cc9eff2ea40003fda44d,2,2016-11-18 19:18:21,1
1028,15,5809cc9eff2ea40003fda44d,4,2017-01-30 01:00:00,1
1044,45,5809cc9eff2ea40003fda44d,4,2017-02-09 18:41:52,1
1047,49,5809cc9eff2ea40003fda44d,4,2016-11-14 01:00:00,1
1067,81,5809cc9eff2ea40003fda44d,4,2017-03-09 01:33:41,1
1071,85,5809cc9eff2ea40003fda44d,4,2017-01-18 01:00:00,1
1093,117,5809cc9eff2ea40003fda44d,5,2016-11-13 01:00:00,1
1083,103,5809cc9eff2ea40003fda44d,6,2017-01-25 01:00:00,1
1095,121,5809cc9eff2ea40003fda44d,6,2017-03-09 06:00:25,1
1024,8,5809cc9eff2ea40003fda44d,7,2017-02-15 05:51:26,1
1025,10,5809cc9eff2ea40003fda44d,7,2016-12-15 01:00:00,1
1068,82,5809cc9eff2ea40003fda44d,7,2017-03-16 01:00:00,1
1077,95,5809cc9eff2ea40003fda44d,7,2017-03-14 01:00:00,1
1021,1,5809cc9eff2ea40003fda44d,8,2016-12-31 02:05:06,1
1031,21,5809cc9eff2ea40003fda44d,8,2017-03-10 02:05:32,1
1052,57,5809cc9eff2ea40003fda44d,8,2017-03-17 01:00:00,1
1070,84,5809cc9eff2ea40003fda44d,8,2017-03-15 01:00:00,1
1081,100,5809cc9eff2ea40003fda44d,8,2017-03-04 12:24:31,1
1086,108,5809cc9eff2ea40003fda44d,8,2017-03-10 01:00:00,1
1091,115,5809cc9eff2ea40003fda44d,8,2017-01-20 01:00:00,1
1096,124,5809cc9eff2ea40003fda44d,8,2017-03-19 01:00:00,1
1029,16,5809cc9eff2ea40003fda44d,9,2016-12-09 01:00:00,1
1079,98,5809cc9eff2ea40003fda44d,9,2017-03-10 17:58:32,1
1050,55,5809cc9eff2ea40003fda44d,10,2017-03-01 01:33:16,1
1092,116,5809cc9eff2ea40003fda44d,10,2017-03-16 01:00:00,1
1023,6,5809cc9eff2ea40003fda44d,11,2017-02-09 01:00:00,1
1055,62,5809cc9eff2ea40003fda44d,11,2017-03-11 17:18:10,1
1051,56,5809cc9eff2ea40003fda44d,12,2017-01-09 01:00:00,1
1082,101,5809cc9eff2ea40003fda44d,12,2017-02-07 01:31:21,1
1057,66,5809cc9eff2ea40003fda44d,13,2017-02-28 01:35:01,1
1059,70,5809cc9eff2ea40003fda44d,13,2017-02-10 01:58:08,1
1069,83,5809cc9eff2ea40003fda44d,13,2017-03-15 00:49:18,1
1076,93,5809cc9eff2ea40003fda44d,13,2017-03-07 01:00:00,1
1072,87,5809cc9eff2ea40003fda44d,15,2017-03-16 18:37:57,1
1078,96,5809cc9eff2ea40003fda44d,16,2017-03-14 01:00:00,1
1030,18,5809cc9eff2ea40003fda44d,23,2017-03-17 01:30:51,1
1046,48,5809cc9eff2ea40003fda44d,23,2017-03-17 22:52:23,1
1054,59,5809cc9eff2ea40003fda44d,23,2017-03-19 01:00:00,1
1035,26,5809cc9eff2ea40003fda44d,24,2017-03-18 01:00:00,1
1037,31,5809cc9eff2ea40003fda44d,25,2017-03-19 01:00:00,1
1065,78,5809cc9eff2ea40003fda44d,25,2017-03-20 01:00:00,1
1033,23,5809cc9eff2ea40003fda44d,28,2017-01-08 01:00:00,1
1094,118,5809cc9eff2ea40003fda44d,28,2017-03-17 20:32:19,1
1087,110,5809cc9eff2ea40003fda44d,29,2017-02-20 01:00:00,1
1039,35,5809cc9eff2ea40003fda44d,30,2017-03-11 01:00:00,1
1066,79,5809cc9eff2ea40003fda44d,31,2017-03-14 01:00:00,1
1056,63,5809cc9eff2ea40003fda44d,33,2017-03-18 01:37:51,1
1041,40,5809cc9eff2ea40003fda44d,34,2017-03-18 02:48:45,1
1089,112,5809cc9eff2ea40003fda44d,40,2017-03-18 02:48:45,1
1022,5,5809cc9eff2ea40003fda44d,41,2016-12-27 01:00:00,1
1027,12,5809cc9eff2ea40003fda44d,49,2017-03-18 01:37:51,1
1073,89,5809cc9eff2ea40003fda44d,49,2017-03-18 01:00:00,1
1032,22,5809cc9eff2ea40003fda44d,50,2017-03-20 01:00:00,1
1084,104,5809cc9eff2ea40003fda44d,50,2017-03-17 04:23:31,1
1060,71,5809cc9eff2ea40003fda44d,51,2017-03-20 01:00:00,1
1048,52,5809cc9eff2ea40003fda44d,53,2017-03-14 20:23:39,1
1061,72,5809cc9eff2ea40003fda44d,53,2017-03-18 01:00:00,1
1049,54,5809cc9eff2ea40003fda44d,54,2017-03-18 01:00:00,1
1034,25,5809cc9eff2ea40003fda44d,56,2017-03-18 01:00:00,1
1085,107,5809cc9eff2ea40003fda44d,58,2017-03-17 01:00:00,1
1053,58,5809cc9eff2ea40003fda44d,71,2017-03-17 01:00:00,1
1074,90,5809cc9eff2ea40003fda44d,72,2017-03-18 01:37:51,1
1058,69,5809cc9eff2ea40003fda44d,80,2017-03-18 01:37:51,1
4362,2,5809cde3ff2ea40003fda452,1,2017-02-07 01:00:00,1
4374,14,5809cde3ff2ea40003fda452,1,2017-02-13 10:30:37,1
4404,52,5809cde3ff2ea40003fda452,1,2017-01-27 01:00:00,1
4368,8,5809cde3ff2ea40003fda452,2,2016-12-01 01:00:00,1
4401,42,5809cde3ff2ea40003fda452,2,2017-01-23 01:00:00,1
4365,5,5809cde3ff2ea40003fda452,3,2017-01-23 01:00:00,1
4384,24,5809cde3ff2ea40003fda452,3,2017-02-27 01:00:00,1
4393,33,5809cde3ff2ea40003fda452,5,2017-03-14 01:00:00,1
4400,41,5809cde3ff2ea40003fda452,5,2017-01-23 17:42:18,1
4377,17,5809cde3ff2ea40003fda452,6,2017-03-06 01:00:00,1
4364,4,5809cde3ff2ea40003fda452,8,2017-02-10 01:00:00,1
4373,13,5809cde3ff2ea40003fda452,8,2017-02-24 09:57:52,1
4398,39,5809cde3ff2ea40003fda452,8,2017-03-14 01:00:00,1
4388,28,5809cde3ff2ea40003fda452,10,2017-03-16 01:00:00,1
4399,40,5809cde3ff2ea40003fda452,10,2017-02-21 15:24:50,1
4390,30,5809cde3ff2ea40003fda452,12,2017-03-06 15:40:04,1
4361,1,5809cde3ff2ea40003fda452,13,2017-01-18 01:00:00,1
4369,9,5809cde3ff2ea40003fda452,16,2017-02-23 01:00:00,1
4387,27,5809cde3ff2ea40003fda452,16,2017-03-09 01:00:00,1
4366,6,5809cde3ff2ea40003fda452,21,2017-02-20 19:22:17,1
4363,3,5809cde3ff2ea40003fda452,23,2017-03-16 01:00:00,1
4391,31,5809cde3ff2ea40003fda452,23,2017-03-14 01:00:00,1
4372,12,5809cde3ff2ea40003fda452,29,2017-03-16 13:29:29,1
4376,16,5809cde3ff2ea40003fda452,31,2017-03-14 01:00:00,1
4378,18,5809cde3ff2ea40003fda452,31,2017-02-24 01:00:00,1
4383,23,5809cde3ff2ea40003fda452,31,2017-03-08 17:31:34,1
4397,37,5809cde3ff2ea40003fda452,31,2017-03-10 13:40:00,1
4367,7,5809cde3ff2ea40003fda452,32,2017-03-16 18:26:42,1
4375,15,5809cde3ff2ea40003fda452,35,2017-03-20 17:01:24,1
4389,29,5809cde3ff2ea40003fda452,36,2017-03-17 01:00:00,1
4370,10,5809cde3ff2ea40003fda452,38,2017-03-20 01:00:00,1
4394,34,5809cde3ff2ea40003fda452,38,2017-03-16 17:00:56,1
4395,35,5809cde3ff2ea40003fda452,40,2017-03-20 18:31:09,1
4379,19,5809cde3ff2ea40003fda452,46,2017-03-15 01:00:00,1
4381,21,5809cde3ff2ea40003fda452,46,2017-03-17 01:00:00,1
4396,36,5809cde3ff2ea40003fda452,48,2017-03-20 16:49:45,1
4402,43,5809cde3ff2ea40003fda452,48,2017-03-20 17:01:07,1
4403,45,5809cde3ff2ea40003fda452,48,2017-03-15 19:08:04,1
4392,32,5809cde3ff2ea40003fda452,56,2017-03-16 17:47:09,1
4371,11,5809cde3ff2ea40003fda452,60,2017-03-15 17:06:31,1
4385,25,5809cde3ff2ea40003fda452,62,2017-03-20 17:01:24,1
4382,22,5809cde3ff2ea40003fda452,70,2017-03-17 22:47:17,1
4386,26,5809cde3ff2ea40003fda452,70,2017-03-20 16:07:17,1
4380,20,5809cde3ff2ea40003fda452,77,2017-03-15 01:00:00,1
1132,10,581b08041a0ef8000308aef6,1,2017-01-25 01:00:00,1
1133,11,581b08041a0ef8000308aef6,1,2016-12-16 01:00:00,0
1140,25,581b08041a0ef8000308aef6,1,2017-01-03 01:00:00,1
1146,39,581b08041a0ef8000308aef6,1,2016-11-28 14:08:37,1
1153,50,581b08041a0ef8000308aef6,1,2017-01-25 23:49:42,1
1156,58,581b08041a0ef8000308aef6,1,2016-11-29 18:39:53,1
1164,71,581b08041a0ef8000308aef6,1,2016-12-01 01:00:00,1
1167,79,581b08041a0ef8000308aef6,1,2016-11-29 19:46:20,1
1175,95,581b08041a0ef8000308aef6,1,2016-12-15 01:00:00,0
1193,123,581b08041a0ef8000308aef6,1,2016-11-28 09:20:36,1
1223,157,581b08041a0ef8000308aef6,1,2016-11-29 15:25:50,1
1228,162,581b08041a0ef8000308aef6,1,2016-12-09 01:00:00,1
1255,196,581b08041a0ef8000308aef6,1,2016-11-28 01:00:00,0
1257,198,581b08041a0ef8000308aef6,1,2016-11-30 01:00:00,0
1266,210,581b08041a0ef8000308aef6,1,2016-12-28 08:45:37,1
1267,212,581b08041a0ef8000308aef6,1,2017-02-27 01:00:00,1
1157,59,581b08041a0ef8000308aef6,2,2017-01-06 01:00:00,1
1159,63,581b08041a0ef8000308aef6,2,2016-12-12 13:16:21,1
1230,166,581b08041a0ef8000308aef6,2,2017-01-27 01:00:00,1
1256,197,581b08041a0ef8000308aef6,2,2016-12-02 01:00:00,0
1162,67,581b08041a0ef8000308aef6,3,2016-12-15 01:00:00,1
1163,69,581b08041a0ef8000308aef6,3,2016-12-03 01:00:00,1
1200,132,581b08041a0ef8000308aef6,3,2016-12-16 01:00:00,1
1202,134,581b08041a0ef8000308aef6,3,2017-02-07 01:00:00,1
1225,159,581b08041a0ef8000308aef6,3,2017-02-01 01:00:00,1
1142,28,581b08041a0ef8000308aef6,4,2017-01-30 01:00:00,1
1165,72,581b08041a0ef8000308aef6,4,2016-12-12 14:04:31,1
1135,15,581b08041a0ef8000308aef6,5,2017-02-23 01:00:00,1
1137,19,581b08041a0ef8000308aef6,5,2016-12-19 01:00:00,1
1182,108,581b08041a0ef8000308aef6,5,2017-01-16 01:00:00,1
1185,112,581b08041a0ef8000308aef6,5,2016-12-11 01:00:00,1
1199,131,581b08041a0ef8000308aef6,5,2017-02-09 10:44:28,1
